Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
58.65.214.29 - - [28/Oct/2025 19:36:04] "\x16\x03\x01\x07O\x01\x00\x07K\x03\x03¤\x81 SÉ\x17örêø\x81µ\x12l\x13èá\x17\x12Ó\x14\x8e¨$ù¢\x8cýÁ\x9e\x91Ü þ\x7f\x9fò»ÒÈ:$\x1c\x9dRdÐãË¬ÃÕ¨¼Jò\x16\x0f±=:û\x99*\x06\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:04] code 400, message Bad request version ('ÂQ-z\\x8b~¼v\\x81RR.SRÑ\\x8aóÂÀATÉf"8çJ\\x9bÅl\\x159\\x00"\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
58.65.214.29 - - [28/Oct/2025 19:36:04] "\x16\x03\x01\x07O\x01\x00\x07K\x03\x03h\x8fÜM\x11ó>º\x0bÑ\x00Ü%ÿ\x7f¹iÏþ\x81\x13u\x9d¼\x16¯cQ*§©$ ÂQ-z\x8b~¼v\x81RR.SRÑ\x8aóÂÀATÉf"8çJ\x9bÅl\x159\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:04] code 400, message Bad request version ('ÀÀï½ö\\x86ü\\x00"\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
58.65.214.29 - - [28/Oct/2025 19:36:04] "\x16\x03\x01\x02~\x01\x00\x02z\x03\x03b!Ñ¹|?-Ål7v°T¿Ë.|íyc\x1aîÍö§ \x00/Î9\x90v ¼Ý®gã"O\x14\x80·-Ý1ð»éeRË.H6\x03ù ÀÀï½ö\x86ü\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:05] code 400, message Bad request version ('Ð\\x80ã[%\\x00"\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
58.65.214.29 - - [28/Oct/2025 19:36:05] "\x16\x03\x01\x02~\x01\x00\x02z\x03\x03ÃÕHÛ\x12\x1cº|^\x06v\x94{äNHWb"er\x9a\x89|,\x8b:²°cxÊ \x1dò:\x15'Cýy×ÝSçbF\x94Ü3\x95·\x1c\x8e(±-Yä\x1eÐ\x80ã[%\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:17] code 400, message Bad request version ('\\x9ev\\x83®Õ\\x99\\x17\\x8c\\x8d¼Ê\\x00"\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
58.65.214.29 - - [28/Oct/2025 19:36:17] "\x16\x03\x01\x07O\x01\x00\x07K\x03\x03³]7D"½öîGÃìdúÐ\x0eËÇ$\x0b#`\x80Ø\x0d+'Ä~u\x01/\x0e \x0dj¡å\x07Äº¨ï²\x9e\x02üÌÚ¥l\x90\x9b¾\x1e\x9ev\x83®Õ\x99\x17\x8c\x8d¼Ê\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:17] code 400, message Bad request version ('Xë0¦\\x03¿±ê\\x90s\\x11n»\\x88S<UM\\x00"\\x13\\x01\\x13\\x03\\x13\\x02À+À/Ì©Ì¨À,À0À')
58.65.214.29 - - [28/Oct/2025 19:36:17] "\x16\x03\x01\x02~\x01\x00\x02z\x03\x03.µí¯\x99\x9f\x04Ú\x81¬Ï\x98\x99íO\x93Ev]¼ò9¦ã\x9e]MÍËé\x19ø \x88=*Ùr\x11\x15ïp\x1cë\x83\x1c\x09Xë0¦\x03¿±ê\x90s\x11n»\x88S<UM\x00"\x13\x01\x13\x03\x13\x02À+À/Ì©Ì¨À,À0À" 400 -
58.65.214.29 - - [28/Oct/2025 19:36:29] "GET / HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:29] "GET /bundles/6f661f6f3f18a5415d5a/bundle.css HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-BoldItalic.57f0f97.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-Medium.6be58ea.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-SemiBoldItalic.17942dd.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-Italic.faebbae.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-Regular.bed7225.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-Bold.7824a90.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-SemiBold.d5a91eb.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/unhomoglyph_data.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /fonts/Inter/Inter-MediumItalic.2bbf830.woff2 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/format/code.ee67228.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/format/italics.395da20.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/e2e/warning.d370b49.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/format/bold.1075338.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/format/strikethrough.bc12eda.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/feather-customised/warning-triangle.12e6910.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/warning.30e1625.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /img/format/quote.69dadd8.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/230.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/element-web-app.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/styles.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/641.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/init.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /bundles/6f661f6f3f18a5415d5a/48.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/error.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/callend.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/ring.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/ringback.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/message.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:30] "GET /media/busy.ogg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:31] code 404, message File not found
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /config.91.99.219.182.json?cachebuster=1761680191032 HTTP/1.1" 404 -
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /bundles/6f661f6f3f18a5415d5a/blurhash.worker.js HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /olm.3fc8dbf.wasm HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /config.json?cachebuster=1761680191032 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /bundles/6f661f6f3f18a5415d5a/theme-dark.css HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:31] "GET /i18n/languages.8705728.json HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /i18n/en_EN.cb5ed01.json HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.css HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /bundles/6f661f6f3f18a5415d5a/compatibility-view.js HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /themes/element/img/logos/element-logo.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /themes/element/img/download/fdroid.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /themes/element/img/download/apple.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:32] "GET /themes/element/img/download/google.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:34] "GET /img/download.a6b50e0.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:34] "GET /version HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:37] "GET /img/spinner/spinner-foreground.962dd16.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:37] "GET /bundles/6f661f6f3f18a5415d5a/indexeddb.worker.js HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:37] "GET /img/spinner/spinner-background.334d97c.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:37] "GET /img/cancel.12c5c12.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:38] "GET /img/element-icons/i.c781d86.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:38] "GET /themes/element/img/backgrounds/lake.jpg HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:38] "GET /img/feather-customised/dropdown-arrow.df9edbf.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:38] "GET /bundles/6f661f6f3f18a5415d5a/theme-light.css HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:36:41] "GET /welcome.html HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:42] "GET /img/matrix.d1fcad6.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:42] "GET /welcome/images/icon-sign-in.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:42] "GET /welcome/images/icon-create-account.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:36:45] "GET /img/external-link.5014037.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /bundles/6f661f6f3f18a5415d5a/bundle.css HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /fonts/Inter/Inter-BoldItalic.57f0f97.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /fonts/Inter/Inter-SemiBoldItalic.17942dd.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /fonts/Inter/Inter-Bold.7824a90.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /fonts/Inter/Inter-SemiBold.d5a91eb.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:56] "GET /fonts/Inter/Inter-MediumItalic.2bbf830.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:57] "GET /fonts/Inter/Inter-Medium.6be58ea.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:57] "GET /fonts/Inter/Inter-Italic.faebbae.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:57] "GET /fonts/Inter/Inter-Regular.bed7225.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:57] "GET /bundles/6f661f6f3f18a5415d5a/unhomoglyph_data.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:40:57] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/230.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/641.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/element-web-app.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/styles.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/init.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /bundles/6f661f6f3f18a5415d5a/48.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/warning.30e1625.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/feather-customised/warning-triangle.12e6910.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/e2e/warning.d370b49.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/format/italics.395da20.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/format/strikethrough.bc12eda.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/format/quote.69dadd8.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:00] "GET /img/format/bold.1075338.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /img/format/code.ee67228.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /olm.3fc8dbf.wasm HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] code 404, message File not found
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /config.localhost.json?cachebuster=1761680460475 HTTP/1.1" 404 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /config.json?cachebuster=1761680460475 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /bundles/6f661f6f3f18a5415d5a/blurhash.worker.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/message.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/ring.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/ringback.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/callend.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /sw.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /bundles/6f661f6f3f18a5415d5a/theme-dark.css HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/busy.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /media/error.ogg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:01] "GET /i18n/languages.8705728.json HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:02] "GET /i18n/en_EN.cb5ed01.json HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:02] "GET /vector-icons/favicon.ae636ac.ico HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:02] "GET /img/download.a6b50e0.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:02] "GET /version HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:05] "GET /img/spinner/spinner-foreground.962dd16.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:05] "GET /img/spinner/spinner-background.334d97c.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /welcome.html HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /bundles/6f661f6f3f18a5415d5a/theme-light.css HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /themes/element/img/backgrounds/lake.jpg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /img/feather-customised/dropdown-arrow.df9edbf.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /themes/element/img/logos/element-logo.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /welcome/images/icon-sign-in.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:06] "GET /img/matrix.d1fcad6.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:07] "GET /welcome/images/icon-create-account.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:12] "GET /img/element-icons/i.c781d86.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:14] "GET /img/cancel.12c5c12.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:14] "GET /img/external-link.5014037.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:45] "GET /bundles/6f661f6f3f18a5415d5a/indexeddb.worker.js HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/e2e/normal.33e0430.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/feather-customised/chevron-down.663d060.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/home.70cb677.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/plus.baac2b4.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/roomlist/search.df3ab87.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/settings.0c529f2.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/roomlist/explore.3bcee74.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/feedback.94401b2.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/group-members.483392b.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/roomlist/plus.6bf6398.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/camera.6ef82ed.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:50] "GET /img/element-icons/context-menu.131c13c.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/notifications.b4d3969.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/call/voice-call.0692925.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/search-inset.8f291bd.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/call/video-call.86ee0c8.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/thread.b1c1a60.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/room-summary.a377754.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/composer/emoji.fd84fe8.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/composer/attach.faa1eed.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/image-view/more.9d7e5aa.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/circle-sent.8ba4da4.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:52] "GET /img/element-icons/room/invite.7232ec2.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:41:56] "GET /img/e2e/decryption-failure.2c168d0.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:00] "GET /img/element-icons/message/chevron-up.dabdada.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:00] "GET /img/element-icons/mic.4c7bdcd.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:00] "GET /img/element-icons/call/fullscreen.2e2c510.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:00] "GET /img/element-icons/call/hangup.9ca0556.svg HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:08] "GET /vector-icons/apple-touch-icon-180.dd87acd.png HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:27] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:27] "GET /fonts/Inter/Inter-BoldItalic.57f0f97.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:27] "GET /bundles/6f661f6f3f18a5415d5a/bundle.css HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:42:27] "GET /fonts/Inter/Inter-Bold.7824a90.woff2 HTTP/1.1" 200 -
